rat_ensembl_gene,ome,tissue,node,rat_gene_symbol,human_gene_symbol,human_ensembl_gene,chr,gene_start,gene_end,male.logFC,male.phenotypic_expression_Z,male.genetic_expression_Z,female.logFC,female.phenotypic_expression_Z,female.genetic_expression_Z,num_twas_hits,twas_hits
ENSRNOG00000029938,TRNSCRPT,SPLEEN,8w_F-1_M-1,Pik3c2b,PIK3C2B,ENSG00000133056,chr1,204422628,204494724,-0.276924972795723,-0.492848988264783,,-0.0679149024453035,-0.0951164693038982,,0,""
ENSRNOG00000030467,TRNSCRPT,SPLEEN,8w_F1_M1,Ube2l6,UBE2L6,ENSG00000156587,chr11,57551656,57568284,0.335969419613924,0.595529400575277,,0.242924581351181,0.336631975224943,,0,""
ENSRNOG00000031916,TRNSCRPT,SPLEEN,8w_F1_M1,Timeless,TIMELESS,ENSG00000111602,chr12,56416373,56449403,0.281093088896281,0.504581325119465,,0.244812917695879,0.344510881100717,,0,""
ENSRNOG00000032857,TRNSCRPT,SPLEEN,8w_F1_M1,Klk1,KLK1,ENSG00000167748,chr19,50819148,50823787,0.366219725598245,0.538769599607657,,0.393850468721817,0.474678267446123,,0,""
ENSRNOG00000033338,TRNSCRPT,SPLEEN,8w_F-1_M-1,Gimap6,GIMAP6,ENSG00000133561,chr7,150625375,150632648,-0.244415160331208,-0.43510614046192,,-0.112538666570052,-0.1573534015576,,0,""
ENSRNOG00000033912,TRNSCRPT,SPLEEN,8w_F-1_M-1,Fcho1,FCHO1,ENSG00000130475,chr19,17747718,17788568,-0.273060402236665,-0.48058630830085,,-0.0866490260285316,-0.121218867763917,,7,"Astle_et_al_2016_Neutrophil_count, Astle_et_al_2016_Sum_basophil_neutrophil_counts, Astle_et_al_2016_Sum_neutrophil_eosinophil_counts, CARDIoGRAM_C4D_CAD_ADDITIVE, UKB_20016_Fluid_intelligence_score, UKB_20022_Birth_weight, UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack"
ENSRNOG00000036666,TRNSCRPT,SPLEEN,8w_F-1_M-1,Cybc1,CYBC1,ENSG00000178927,chr17,82442646,82450829,-0.233768994248145,-0.418449547227525,,-0.0625976970553942,-0.0879639644195303,,0,""
ENSRNOG00000036701,TRNSCRPT,SPLEEN,8w_F1_M1,Actg1,ACTG1,ENSG00000184009,chr17,81509971,81523847,0.11462712920309,0.20547290311514,,0.0373716808870671,0.0524749842843,,2,"GIANT_HEIGHT, UKB_50_Standing_height"
ENSRNOG00000037339,TRNSCRPT,SPLEEN,8w_F-1_M-1,Siglec10,SIGLEC10,ENSG00000142512,chr19,51410021,51417803,-0.294932195918694,-0.495263438164798,,-0.0983111569866113,-0.130347859827757,,0,""
ENSRNOG00000038286,TRNSCRPT,SPLEEN,8w_F-1_M-1,Slamf6,SLAMF6,ENSG00000162739,chr1,160485030,160523262,-0.244241288265003,-0.433925018148326,-0.447756491564974,-0.098802247842974,-0.138060458303574,-0.142461171512195,0,""
ENSRNOG00000038436,TRNSCRPT,SPLEEN,8w_F-1_M-1,RGD1307100,KIAA1109,ENSG00000138688,chr4,122152333,122362758,-0.11994196549026,-0.215718030252352,,-0.0663231922869072,-0.0933977928045729,,4,"Astle_et_al_2016_Red_blood_cell_count, GIANT_HEIGHT, UKB_1180_Morning_or_evening_person_chronotype, UKB_50_Standing_height"
ENSRNOG00000038740,TRNSCRPT,SPLEEN,8w_F-1_M-1,Gimap7,GIMAP7,ENSG00000179144,chr7,150514830,150521073,-0.479765328511497,-0.837646853008779,,-0.097674748479199,-0.135167950904597,,0,""
ENSRNOG00000039666,TRNSCRPT,SPLEEN,8w_F1_M1,Srpx,SRPX,ENSG00000101955,chrX,38149336,38220924,0.270613094010726,0.405173489928057,,0.074263979716326,0.0939254460570559,,0,""
ENSRNOG00000042271,TRNSCRPT,SPLEEN,8w_F1_M1,Ubb,UBB,ENSG00000170315,chr17,16380798,16382745,0.0986058025850672,0.175570308516084,,0.241391660174396,0.338448127536877,,3,"Astle_et_al_2016_High_light_scatter_reticulocyte_count, Astle_et_al_2016_Neutrophil_count, Astle_et_al_2016_Sum_basophil_neutrophil_counts"
ENSRNOG00000042309,TRNSCRPT,SPLEEN,8w_F1_M1,Kiaa0408L,KIAA0408,ENSG00000189367,chr6,127441048,127459391,0.258139560258114,0.442692967940279,,0.199417786657931,0.270049937420354,,2,"UKB_23099_Body_fat_percentage, UKB_50_Standing_height"
ENSRNOG00000042411,TRNSCRPT,SPLEEN,8w_F-1_M-1,Rps6ka1,RPS6KA1,ENSG00000117676,chr1,26529761,26575030,-0.13244924827318,-0.23853355137219,,-0.0638057715677961,-0.0900097785877342,,1,UKB_20002_1473_self_reported_high_cholesterol
ENSRNOG00000042449,TRNSCRPT,SPLEEN,8w_F-1_M-1,Cdc42se2,CDC42SE2,ENSG00000158985,chr5,131245493,131398447,-0.175232007382969,-0.315572980385017,,-0.0746310480093224,-0.105125195611028,,8,"Astle_et_al_2016_Eosinophil_counts, Astle_et_al_2016_Monocyte_count, Astle_et_al_2016_Platelet_count, Astle_et_al_2016_Sum_eosinophil_basophil_counts, GIANT_HEIGHT, UKB_21001_Body_mass_index_BMI, UKB_23099_Body_fat_percentage, UKB_50_Standing_height"
ENSRNOG00000042607,TRNSCRPT,SPLEEN,8w_F-1_M-1,Rhof,RHOF,ENSG00000139725,chr12,121793151,121800677,-0.250858081746454,-0.444541528728995,,-0.104708791899894,-0.146413344260614,,0,""
ENSRNOG00000042821,TRNSCRPT,SPLEEN,8w_F1_M1,Cd59,CD59,ENSG00000085063,chr11,33702668,33736445,0.279281046541735,0.495499821309678,,0.119820594665018,0.166903365464177,,2,"UKB_1200_Sleeplessness_or_insomnia, UKB_2395_2_Hair_or_balding_pattern_Pattern_2"
ENSRNOG00000045665,TRNSCRPT,SPLEEN,8w_F-1_M-1,Amigo1,AMIGO1,ENSG00000181754,chr1,109504175,109509738,-0.230681787647485,-0.405953693324929,,-0.209975447619546,-0.29103072976011,,2,"UKB_20016_Fluid_intelligence_score, UKB_50_Standing_height"
ENSRNOG00000045949,TRNSCRPT,SPLEEN,8w_F-1_M-1,Faah,FAAH,ENSG00000117480,chr1,46394265,46413848,-0.409044615665296,-0.675424397314336,,-0.217247730198427,-0.296723483285267,,1,BCAC_ER_negative_BreastCancer_EUR
ENSRNOG00000046050,TRNSCRPT,SPLEEN,8w_F-1_M-1,Dennd1c,DENND1C,ENSG00000205744,chr19,6467222,6482557,-0.333391536896891,-0.599775706349875,,-0.140798472738916,-0.198369557808101,,0,""
ENSRNOG00000046272,TRNSCRPT,SPLEEN,8w_F1_M1,Hnrnpab,HNRNPAB,ENSG00000197451,chr5,178204507,178211163,0.110164894717152,0.198440016228759,,0.152442033681779,0.215020814610828,,0,""
ENSRNOG00000046705,TRNSCRPT,SPLEEN,8w_F1_M1,Snx3,SNX3,ENSG00000112335,chr6,108211222,108261260,0.110360726187946,0.198283274275454,,0.207662000789763,0.292528991528493,,0,""
ENSRNOG00000047322,TRNSCRPT,SPLEEN,8w_F-1_M-1,Crb3,CRB3,ENSG00000130545,chr19,6463777,6467206,-0.415460013717713,-0.695969428275168,,-0.138071575191299,-0.185315760418525,,0,""
ENSRNOG00000047386,TRNSCRPT,SPLEEN,8w_F-1_M-1,Smg1,SMG1,ENSG00000157106,chr16,18804853,18926454,-0.189842017962664,-0.342587169390365,,-0.0670499231421889,-0.0945066170259253,,0,""
ENSRNOG00000047854,TRNSCRPT,SPLEEN,8w_F1_M1,RT1-DMa,HLA-DMA,ENSG00000204257,chr6,32948613,32969094,0.164806789634071,0.292428821656522,,0.140555402576136,0.196303973497353,,3,"IMMUNOBASE_Multiple_sclerosis_hg19, RA_OKADA_TRANS_ETHNIC, UKB_20002_1261_self_reported_multiple_sclerosis"
ENSRNOG00000048273,TRNSCRPT,SPLEEN,8w_F1_M1,Apod,APOD,ENSG00000189058,chr3,195568702,195584205,5.5285185865359,,,2.51863614131249,2.708295396094,,0,""
ENSRNOG00000048506,TRNSCRPT,SPLEEN,8w_F-1_M-1,Inpp5b,INPP5B,ENSG00000204084,chr1,37861092,37947057,-0.216238358749414,-0.379300139149252,,-0.0564048666599931,-0.0783511877354798,,5,"RA_OKADA_TRANS_ETHNIC, UKB_20002_1111_self_reported_asthma, UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema, UKB_50_Standing_height, UKB_6152_8_diagnosed_by_doctor_Asthma"
ENSRNOG00000049075,TRNSCRPT,SPLEEN,8w_F1_M1,Fabp5,FABP5,ENSG00000164687,chr8,81280377,81284777,0.495190149279729,0.821539024162997,,0.235712767513548,0.307400169312495,,0,""
ENSRNOG00000049181,TRNSCRPT,SPLEEN,8w_F-1_M-1,Sh2b1,SH2B1,ENSG00000178188,chr16,28846600,28874212,-0.18233304161169,-0.328287904282826,,-0.0631636388613607,-0.0887234649309989,,16,"Astle_et_al_2016_Red_blood_cell_count, EGG_BMI_HapMapImputed, GIANT_2015_BMI_EUR, GIANT_2017_BMI_Active_EUR, GIANT_HIP_Combined_EUR, GIANT_WC_Combined_EUR, GIANT_WHR_Combined_EUR, IBD.EUR.Crohns_Disease, IBD.EUR.Inflammatory_Bowel_Disease, RA_OKADA_TRANS_ETHNIC, SSGAC_Education_Years_Pooled, UKB_20016_Fluid_intelligence_score, UKB_20022_Birth_weight, UKB_21001_Body_mass_index_BMI, UKB_23099_Body_fat_percentage, UKB_50_Standing_height"
ENSRNOG00000049221,TRNSCRPT,SPLEEN,8w_F-1_M-1,Kdm4b,KDM4B,ENSG00000127663,chr19,4969113,5153595,-0.142189375983215,-0.254084505846854,,-0.0851822325047465,-0.11971364187656,,0,""
ENSRNOG00000049229,TRNSCRPT,SPLEEN,8w_F1_M1,Pomp,POMP,ENSG00000132963,chr13,28659104,28678925,0.117883150891927,0.211903679911983,,0.181725193250438,0.256204835839835,,0,""
ENSRNOG00000049303,TRNSCRPT,SPLEEN,8w_F-1_M-1,Marco,MARCO,ENSG00000019169,chr2,118942166,118994660,-0.69255758822936,-0.758966804972538,,-0.474309731425344,-0.494984781290044,,0,""
ENSRNOG00000049537,TRNSCRPT,SPLEEN,8w_F-1_M-1,LOC100302372,KIAA0040,ENSG00000235750,chr1,175156987,175192999,-0.164914416770997,-0.284439664269564,,-0.100443258826134,-0.139056890951753,,0,""
ENSRNOG00000049982,TRNSCRPT,SPLEEN,8w_F-1_M-1,Pex26,PEX26,ENSG00000215193,chr22,18079874,18105396,-0.216346154616581,-0.389689301983409,,-0.176447476206208,-0.249165690342787,,0,""
ENSRNOG00000050024,TRNSCRPT,SPLEEN,8w_F1_M1,Ms4a4a,MS4A4A,ENSG00000110079,chr11,60280541,60308972,0.496799850213153,0.791218995256805,,0.242554174440695,0.322186881791703,,4,"Astle_et_al_2016_Monocyte_count, Astle_et_al_2016_Myeloid_white_cell_count, IGAP_Alzheimer, UKB_50_Standing_height"
ENSRNOG00000050197,TRNSCRPT,SPLEEN,8w_F1_M1,Pdia6,PDIA6,ENSG00000143870,chr2,10787281,10837977,0.1680771302766,0.300880430849918,,0.1340325014221,0.188346079397382,,2,"SSGAC_Education_Years_Pooled, UKB_20016_Fluid_intelligence_score"
ENSRNOG00000050200,TRNSCRPT,SPLEEN,8w_F-1_M-1,Kdm3b,KDM3B,ENSG00000120733,chr5,138352596,138437028,-0.114772138801761,-0.207470621010454,,-0.0576986903900924,-0.0815481723887331,,1,UKB_50_Standing_height
ENSRNOG00000050834,TRNSCRPT,SPLEEN,8w_F-1_M-1,Fam102a,FAM102A,ENSG00000167106,chr9,127940579,127980513,-0.197265759394538,-0.348572227847715,,-0.175004574947911,-0.242273170622869,,0,""
ENSRNOG00000051170,TRNSCRPT,SPLEEN,8w_F-1_M-1,Ddx17,DDX17,ENSG00000100201,chr22,38483448,38507660,-0.126684025025895,-0.228579479314924,,-0.0424799910916278,-0.0599323476261654,,2,"RA_OKADA_TRANS_ETHNIC, UKB_50_Standing_height"
ENSRNOG00000051235,TRNSCRPT,SPLEEN,8w_F1_M1,C2,C2,ENSG00000166278,chr6,31897785,31945649,0.337650844405375,0.579331064737382,,0.08019423232203,0.110393125799085,,0,""
ENSRNOG00000051615,TRNSCRPT,SPLEEN,8w_F1_M1,Hmgn2,HMGN2,ENSG00000198830,chr1,26472450,26475972,0.106972486218946,0.191363868082081,,0.116087749766607,0.163432855880661,,1,UKB_50_Standing_height
ENSRNOG00000052753,TRNSCRPT,SPLEEN,8w_F1_M1,Clspn,CLSPN,ENSG00000092853,chr1,35720218,35769967,0.424081659787207,0.708752621148132,,0.604624149681577,0.829361188124779,,0,""
ENSRNOG00000053285,TRNSCRPT,SPLEEN,8w_F-1_M-1,Mllt6,MLLT6,ENSG00000275851,chr17,38705542,38729803,-0.159928146840712,-0.288143006784451,,-0.118369918648851,-0.167081676459985,,0,""
ENSRNOG00000053468,TRNSCRPT,SPLEEN,8w_F1_M1,Tuba1b,TUBA1B,ENSG00000123416,chr12,49128880,49131397,0.234770068335457,0.414561638761204,,0.124143708678971,0.172730787169094,,4,"EGG_BMI_HapMapImputed, GIANT_2015_BMI_EUR, UKB_1200_Sleeplessness_or_insomnia, UKB_20022_Birth_weight"
ENSRNOG00000053881,TRNSCRPT,SPLEEN,8w_F-1_M-1,Baz2a,BAZ2A,ENSG00000076108,chr12,56596197,56636816,-0.195434758726929,-0.353336743119891,,-0.0714556387319544,-0.101014406657224,,4,"Astle_et_al_2016_High_light_scatter_reticulocyte_count, Astle_et_al_2016_Platelet_count, Astle_et_al_2016_Reticulocyte_count, UKB_20002_1065_self_reported_hypertension"
ENSRNOG00000053948,TRNSCRPT,SPLEEN,8w_F-1_M-1,Klhl3,KLHL3,ENSG00000146021,chr5,137617500,137736090,-0.177412791861011,-0.310851521831016,,-0.138792528399342,-0.192294220730622,,0,""
ENSRNOG00000054140,TRNSCRPT,SPLEEN,8w_F1_M1,Myl6,MYL6,ENSG00000092841,chr12,56158161,56162982,0.0750676370676867,0.135122393852278,,0.155118436179967,0.218392529784293,,0,""
ENSRNOG00000054560,TRNSCRPT,SPLEEN,8w_F-1_M-1,Sh2d3c,SH2D3C,ENSG00000095370,chr9,127738317,127778741,-0.15697027135274,-0.281254372553631,,-0.0950497306816272,-0.133607388630703,,4,"Astle_et_al_2016_Eosinophil_counts, Astle_et_al_2016_High_light_scatter_reticulocyte_count, Astle_et_al_2016_Reticulocyte_count, Astle_et_al_2016_Sum_eosinophil_basophil_counts"
ENSRNOG00000054689,TRNSCRPT,SPLEEN,8w_F1_M1,Cox7b,COX7B,ENSG00000131174,chrX,77899438,77907373,0.169748803107438,0.306164697058144,,0.203072746096418,0.28652676946938,,0,""
ENSRNOG00000055525,TRNSCRPT,SPLEEN,8w_F-1_M-1,Kmt2b,KMT2B,ENSG00000272333,chr19,35718019,35738800,-0.10811228343074,-0.195486588743014,,-0.0777802967701029,-0.109953318359537,,3,"GIANT_HEIGHT, UKB_20016_Fluid_intelligence_score, UKB_50_Standing_height"
ENSRNOG00000055650,TRNSCRPT,SPLEEN,8w_F-1_M-1,Pou2f2,POU2F2,ENSG00000028277,chr19,42086110,42196585,-0.134829167508215,-0.234081625490634,,-0.155146317616629,-0.21396558609434,,4,"GIANT_HEIGHT, UKB_21001_Body_mass_index_BMI, UKB_23099_Body_fat_percentage, UKB_50_Standing_height"
ENSRNOG00000055790,TRNSCRPT,SPLEEN,8w_F-1_M-1,Nup210l,NUP210L,ENSG00000143552,chr1,153992685,154155116,-0.56278898144777,-0.769736654072513,,-0.515770529034233,-0.64584337636583,,0,""
ENSRNOG00000055850,TRNSCRPT,SPLEEN,8w_F-1_M-1,Dhx15,DHX15,ENSG00000109606,chr4,24517441,24584550,-0.426761510672756,-0.771858506869899,,-0.482342981943197,-0.681512298660463,,0,""
ENSRNOG00000056248,TRNSCRPT,SPLEEN,8w_F-1_M-1,Marf1,MARF1,ENSG00000166783,chr16,15594386,15643166,-0.142273439110065,-0.256484867508121,,-0.0483254103685045,-0.0682819184954679,,0,""
ENSRNOG00000058039,TRNSCRPT,SPLEEN,8w_F1_M1,Acta2,ACTA2,ENSG00000107796,chr10,88938061,88990959,0.280545509609485,0.43336605896756,,0.193547331803698,0.243991160773605,,8,"Astle_et_al_2016_Eosinophil_counts, Astle_et_al_2016_Granulocyte_count, Astle_et_al_2016_Myeloid_white_cell_count, Astle_et_al_2016_Neutrophil_count, Astle_et_al_2016_Red_blood_cell_count, Astle_et_al_2016_Sum_basophil_neutrophil_counts, Astle_et_al_2016_Sum_eosinophil_basophil_counts, Astle_et_al_2016_Sum_neutrophil_eosinophil_counts"
ENSRNOG00000058422,TRNSCRPT,SPLEEN,8w_F1_M1,Pirb,LILRB3,ENSG00000204577,chr19,54216278,54223506,0.347328394321014,0.595428589515556,,0.187652246066822,0.254457385325518,,3,"Astle_et_al_2016_Red_blood_cell_count, UKB_20022_Birth_weight, UKB_50_Standing_height"
ENSRNOG00000058561,TRNSCRPT,SPLEEN,8w_F-1_M-1,Srrm2,SRRM2,ENSG00000167978,chr16,2752329,2772538,-0.153767932844649,-0.276096910368733,,-0.0502585250845315,-0.0708130517907826,,1,UKB_20127_Neuroticism_score
ENSRNOG00000058785,TRNSCRPT,SPLEEN,8w_F-1_M-1,Ccdc142,CCDC142,ENSG00000135637,chr2,74473790,74483321,-0.210748545624197,-0.376579542464287,,-0.0899570940891598,-0.126336954813142,,3,"Astle_et_al_2016_Platelet_count, UKB_50_Standing_height, UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema"
ENSRNOG00000059479,TRNSCRPT,SPLEEN,8w_F1_M1,Adcy1,ADCY1,ENSG00000164742,chr7,45574140,45723116,0.756242938560659,1.09026113761322,,0.470626643020658,0.570939945746054,,0,""
ENSRNOG00000059480,TRNSCRPT,SPLEEN,8w_F-1_M-1,Supt20h,SUPT20H,ENSG00000102710,chr13,37009614,37059713,-0.136268182891652,-0.245115862710015,,-0.0738315115191929,-0.104111124689245,,0,""
ENSRNOG00000060246,TRNSCRPT,SPLEEN,8w_F-1_M-1,Klrd1,KLRD1,ENSG00000134539,chr12,10226058,10329600,-0.45955176160724,-0.775615834157048,,-0.109763866012404,-0.147413463601192,,0,""
ENSRNOG00000060460,TRNSCRPT,SPLEEN,8w_F1_M1,Clec1a,CLEC1A,ENSG00000150048,chr12,10069554,10111627,0.433454868906951,0.601140984329615,,0.103620746383183,0.125122755748953,,0,""
ENSRNOG00000060728,TRNSCRPT,SPLEEN,8w_F1_M1,Tuba1a,TUBA1A,ENSG00000167552,chr12,49184796,49189324,0.23069367145416,0.404968948329179,,0.0976180793100322,0.135951093013131,,4,"EGG_BMI_HapMapImputed, GIANT_2015_BMI_EUR, UKB_1200_Sleeplessness_or_insomnia, UKB_20022_Birth_weight"
ENSRNOG00000060750,TRNSCRPT,SPLEEN,8w_F-1_M-1,Rnf111,RNF111,ENSG00000157450,chr15,58987655,59097419,-0.140478031960032,-0.253361445988673,,-0.110634419461293,-0.156112739467667,,0,""
ENSRNOG00000060972,TRNSCRPT,SPLEEN,8w_F-1_M-1,Heca,HECA,ENSG00000112406,chr6,139135112,139180802,-0.240674079744551,-0.432787412037371,,-0.105246471639123,-0.148227864435221,,2,"IMMUNOBASE_Celiac_disease_hg19, pgc.scz2"
ENSRNOG00000061080,TRNSCRPT,SPLEEN,8w_F-1_M-1,Kmt2c,KMT2C,ENSG00000055609,chr7,152134922,152436005,-0.138945657396225,-0.250551138178328,,-0.0763315737587724,-0.107701752587908,,3,"Astle_et_al_2016_Red_blood_cell_count, GIANT_2017_BMI_Active_EUR, UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema"
ENSRNOG00000061085,TRNSCRPT,SPLEEN,8w_F1_M1,Fancd2,FANCD2,ENSG00000144554,chr3,10026414,10101930,0.313757127945226,0.55656827463604,,0.472575640370859,0.656728222771481,,2,"UKB_21001_Body_mass_index_BMI, UKB_50_Standing_height"
ENSRNOG00000061216,TRNSCRPT,SPLEEN,8w_F1_M1,Tubb5,TUBB,ENSG00000196230,chr6,30720201,30725426,0.156607348889717,0.279780518171804,,0.138471520725772,0.19436678148756,,12,"Astle_et_al_2016_Granulocyte_count, Astle_et_al_2016_High_light_scatter_reticulocyte_count, Astle_et_al_2016_Lymphocyte_counts, Astle_et_al_2016_Myeloid_white_cell_count, Astle_et_al_2016_Neutrophil_count, Astle_et_al_2016_Platelet_count, Astle_et_al_2016_Red_blood_cell_count, Astle_et_al_2016_Reticulocyte_count, Astle_et_al_2016_Sum_basophil_neutrophil_counts, Astle_et_al_2016_Sum_neutrophil_eosinophil_counts, Astle_et_al_2016_White_blood_cell_count, RA_OKADA_TRANS_ETHNIC"
ENSRNOG00000061379,TRNSCRPT,SPLEEN,8w_F1_M1,C7,C7,ENSG00000112936,chr5,40909252,40982939,0.424555313088176,0.68405837381144,,0.0667760366703829,0.0884323879051583,,0,""
ENSRNOG00000061499,TRNSCRPT,SPLEEN,8w_F-1_M-1,Prkag1,PRKAG1,ENSG00000181929,chr12,49019236,49059774,-0.206282914217736,-0.371416698628615,,-0.11804514820591,-0.166584303986398,,0,""
ENSRNOG00000061499,TRNSCRPT,SPLEEN,8w_F-1_M-1,Prkag1,PRKAG1,ENSG00000181929,chr12,49019236,49059774,-0.206282914217736,-0.371416698628615,,-0.11804514820591,-0.166705356665992,,0,""
ENSRNOG00000061499,TRNSCRPT,SPLEEN,8w_F-1_M-1,Prkag1,PRKAG1,ENSG00000181929,chr12,49002274,49017402,-0.206282914217736,-0.373062944944142,,-0.11804514820591,-0.166584303986398,,0,""
ENSRNOG00000061499,TRNSCRPT,SPLEEN,8w_F-1_M-1,Prkag1,PRKAG1,ENSG00000181929,chr12,49002274,49017402,-0.206282914217736,-0.373062944944142,,-0.11804514820591,-0.166705356665992,,0,""
ENSRNOG00000000632,TRNSCRPT,WAT-SC,8w_F1_M1,Cdk1,CDK1,ENSG00000170312,chr10,60778331,60794852,0.339618244393153,0.873600012479707,,0.874448545573073,1.76731423207654,,0,""
ENSRNOG00000001190,TRNSCRPT,WAT-SC,8w_F-1_M-1,Git2,GIT2,ENSG00000139436,chr12,109929792,109996389,-0.117315480685107,-0.363983375298829,,-0.162943603249828,-0.361393309262327,,0,""
ENSRNOG00000001335,TRNSCRPT,WAT-SC,8w_F1_M1,Zkscan1,ZKSCAN1,ENSG00000106261,chr7,100015572,100041689,0.225436976605027,0.691519917010495,,0.209806606273203,0.462886055134929,,4,"Astle_et_al_2016_Platelet_count, SSGAC_Education_Years_Pooled, UKB_21001_Body_mass_index_BMI, UKB_50_Standing_height"
ENSRNOG00000001431,TRNSCRPT,WAT-SC,8w_F-1_M-1,Rasa4,RASA4B,ENSG00000170667,chr7,102483139,102517781,-0.338748683878665,-0.703391911798338,,-0.287770902176171,-0.502217700964359,,0,""
ENSRNOG00000001469,TRNSCRPT,WAT-SC,8w_F-1_M-1,Eln,ELN,ENSG00000049540,chr7,74027789,74069907,-0.590574438112301,-1.20996681302028,,-0.472959065125778,-0.796896664020902,,0,""
ENSRNOG00000002217,TRNSCRPT,WAT-SC,8w_F1_M1,Plac8,PLAC8,ENSG00000145287,chr4,83090048,83137075,0.631117924087716,1.52239787406913,,0.971122061462192,1.82113130061378,,0,""
ENSRNOG00000002832,TRNSCRPT,WAT-SC,8w_F1_M1,Slc16a2,SLC16A2,ENSG00000147100,chrX,74421461,74533917,0.427354120917148,1.25220653134589,,0.387583693212305,0.828595160466243,,0,""
ENSRNOG00000003291,TRNSCRPT,WAT-SC,8w_F1_M1,Creg1,CREG1,ENSG00000143162,chr1,167529677,167553767,0.381633975210195,1.14957788270437,,0.238172563334683,0.520031887775621,,0,""
ENSRNOG00000005512,TRNSCRPT,WAT-SC,8w_F1_M1,Ndufa4,NDUFA4,ENSG00000189043,chr7,10931951,10940256,0.0569396627819136,0.174374079383881,,0.232390639807838,0.512003944657068,,0,""
ENSRNOG00000006237,TRNSCRPT,WAT-SC,8w_F-1_M-1,Gpr37l1,GPR37L1,ENSG00000170075,chr1,202122858,202133403,-1.34243817471549,-3.17033161303681,,-0.590745486353555,-1.11826939035643,,0,""
ENSRNOG00000006695,TRNSCRPT,WAT-SC,8w_F-1_M-1,Rbck1,RBCK1,ENSG00000125826,chr20,407498,430966,-0.158036348432099,-0.487920085066629,,-0.198287813309724,-0.437920588266812,,0,""
ENSRNOG00000006766,TRNSCRPT,WAT-SC,8w_F1_M1,Laptm4b,LAPTM4B,ENSG00000104341,chr8,97775057,97853013,0.374631080931528,1.1162497775511,,0.262254062334909,0.568715262843032,,1,Astle_et_al_2016_Platelet_count
ENSRNOG00000007069,TRNSCRPT,WAT-SC,8w_F1_M1,Adhfe1,ADHFE1,ENSG00000147576,chr8,66432486,66471440,0.419600058546927,1.17265014802176,,0.220524592798492,0.466151077311716,,1,UKB_21001_Body_mass_index_BMI
ENSRNOG00000007300,TRNSCRPT,WAT-SC,8w_F-1_M-1,C1qtnf6,C1QTNF6,ENSG00000133466,chr22,37180167,37199385,-0.866201308750812,-2.30169690580515,,-0.85782739398051,-1.72622468265416,,2,"UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema, UKB_21001_Body_mass_index_BMI"
ENSRNOG00000007989,TRNSCRPT,WAT-SC,8w_F1_M1,Chst1,CHST1,ENSG00000175264,chr11,45648877,45665622,0.313606312682064,0.694039748561649,,0.714808276224239,1.27415803870006,,0,""
ENSRNOG00000008414,TRNSCRPT,WAT-SC,8w_F1_M1,Bsg,BSG,ENSG00000172270,chr19,571277,583493,0.201650669619509,0.602153514796414,,0.113004529334297,0.244816371428906,,0,""
ENSRNOG00000008515,TRNSCRPT,WAT-SC,8w_F-1_M-1,Tmem45b,TMEM45B,ENSG00000151715,chr11,129815819,129860003,-0.30132161521701,-0.752638979235705,,-0.132230803849043,-0.248336272197743,,3,"IBD.EUR.Crohns_Disease, UKB_20016_Fluid_intelligence_score, UKB_21001_Body_mass_index_BMI"
ENSRNOG00000008841,TRNSCRPT,WAT-SC,8w_F1_M1,Orc1,ORC1,ENSG00000085840,chr1,52372829,52404459,0.749268969893376,1.94450047437678,,1.69348819631876,3.45081555528154,,0,""
ENSRNOG00000008915,TRNSCRPT,WAT-SC,8w_F-1_M-1,Prima1,PRIMA1,ENSG00000175785,chr14,93718298,93788481,-0.601891484831971,-1.33556821226556,,-0.341080195370777,-0.599146449961491,,1,UKB_23099_Body_fat_percentage
ENSRNOG00000009448,TRNSCRPT,WAT-SC,8w_F-1_M-1,Papln,PAPLN,ENSG00000100767,chr14,73237497,73274640,-0.277141626341951,-0.693346725264129,-0.837705246170339,-0.206769249988901,-0.392808918449042,-0.474593849998939,1,Astle_et_al_2016_Reticulocyte_count
ENSRNOG00000009773,TRNSCRPT,WAT-SC,8w_F1_M1,Elovl4,ELOVL4,ENSG00000118402,chr6,79914812,79947580,1.58631108065731,4.00612284569518,,1.09167293926166,2.16749324309551,,1,UKB_50_Standing_height
ENSRNOG00000010791,TRNSCRPT,WAT-SC,8w_F1_M1,Ripor3,RIPOR3,ENSG00000042062,chr20,50586108,50691528,0.697210657084989,1.72714260415728,,0.565879736090281,1.08863561026175,,1,Astle_et_al_2016_Monocyte_count
ENSRNOG00000011500,TRNSCRPT,WAT-SC,8w_F1_M1,Pou2af1,POU2AF1,ENSG00000110777,chr11,111352252,111455630,2.80700397454316,4.84763444583668,,1.89794445669719,2.772611722576,,0,""
ENSRNOG00000011502,TRNSCRPT,WAT-SC,8w_F-1_M-1,Col9a2,COL9A2,ENSG00000049089,chr1,40300487,40317294,-0.423760332511623,-0.997011837252383,,-0.324423863443741,-0.623990750131713,,1,UKB_50_Standing_height
