gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
NCOR2,1,HEART,"","","","","",MONDO_0004255,0.277184891013526,Wolffian adnexal tumor: A benign or malignant epithelial neoplasm of probable Wolffian origin. It predominantly arises from the broad ligament and presents as a unilateral adnexal mass.,ENSG00000196498
EWSR1,1,HEART,"","","","","",EFO_1000075,0.277184891013526,Adrenal Gland Neuroblastoma: A neuroblastoma arising from the adrenal gland.,ENSG00000182944
EWSR1,1,HEART,"","","","","",EFO_1000403,0.277184891013526,Ocular Melanoma: A melanoma that arises from the structures of the eye or ocular adnexa.,ENSG00000182944
EWSR1,1,HEART,"","","","","",EFO_1000545,0.277184891013526,"Spinal Cord Primitive Neuroectodermal Tumor: A central nervous system embryonal tumor, not otherwise specified arising from the spinal cord.",ENSG00000182944
EWSR1,1,HEART,"","","","","",MONDO_0044881,0.277184891013526,"hematopoietic and lymphoid cell neoplasm: A neoplasm arising from hematopoietic cells found in the bone marrow, peripheral blood, lymph nodes and spleen (organs of the hematopoietic system). Hematopoietic cell neoplasms can also involve other anatomic sites (e.g. central nervous system, gastrointestinal tract), either by metastasis, direct tumor infiltration, or neoplastic transformation of extranodal lymphoid tissues. The commonest forms are the various types of leukemia, Hodgkin and non-Hodgkin lymphomas, myeloproliferative neoplasms, and myelodysplastic syndromes.",ENSG00000182944
PPP2R1A,1,HEART,"","","","","",EFO_0007276,0.277184891013526,"follicular dendritic cell sarcoma: A neoplasm composed of spindle to ovoid cells which have morphologic and immunophenotypic characteristics of follicular dendritic cells. It affects lymph nodes and other sites including the tonsils, gastrointestinal tract, spleen, liver, soft tissues, skin, and oral cavity. It usually behaves as a low grade sarcoma. Treatment options include complete surgical removal of the tumor with or without adjuvant chemotherapy or radiotherapy. Recurrences have been reported in up to half of the cases.",ENSG00000105568
ADRA1B,1,HEART,"","","","","",HP_0002094,0.277184891013526,"Dyspnea: Difficult or labored breathing. Dyspnea is a subjective feeling only the patient can rate, e.g., on a Borg scale.",ENSG00000170214
GRIN2D,1,HIPPOC,"","","","","",EFO_1001898,0.277184891013526,mucositis: Mucositis is inflammation and damage of the mucous membranes lining the mouth and other parts of the gastrointestinal (GI) tract.,ENSG00000105464
MYB,1,HIPPOC,"","","","","",EFO_1000521,0.277184891013526,Sarcomatoid Mesothelioma: A diffuse malignant mesothelioma arising from the pleura and less often the peritoneum. It is characterized by the presence of spindle cells. Anaplastic morphologic features and multinucleated malignant cells may also be seen.,ENSG00000118513
MYB,1,HIPPOC,"","","","","",EFO_1000555,0.277184891013526,"Submandibular Gland Adenoid Cystic Carcinoma: An aggressive carcinoma that arises from the submandibular gland. It is characterized by the presence of malignant epithelial and myoepithelial cells forming cribriform, tubular, and solid patterns. It usually presents as a slow growing mass. Patients develop pain because of the tendency of these carcinomas to invade perineural tissues.",ENSG00000118513
FLT4,1,LUNG,"","","","","",EFO_0006463,0.277184891013526,"ovarian teratoma: A non-seminomatous germ cell tumor arising from the ovary. It is characterized by the presence of various tissues which correspond to the different germinal layers (endoderm, mesoderm, and ectoderm). According to the level of differentiation of the tissues which comprise the tumor, ovarian teratomas are classified as mature or immature. Mature teratomas are composed of well differentiated, adult-type tissues. Immature teratomas are composed of immature, fetal type-tissues. Mature ovarian teratomas without a fetal-type component have an excellent outcome. The prognosis of immature ovarian teratomas is related to the grade and stage of the tumor.",ENSG00000037280
FLT4,1,LUNG,"","","","","",EFO_1000028,0.277184891013526,"ependymoma: A WHO grade II, slow growing tumor of children and young adults, usually located intraventricularly. It is the most common ependymal neoplasm. It often causes clinical symptoms by blocking cerebrospinal fluid pathways. Key histological features include perivascular pseudorosettes and ependymal rosettes. (WHO)",ENSG00000037280
IKZF1,1,SPLEEN,"","","","","",MONDO_0019460,0.277184891013526,"acute leukemia of ambiguous lineage: An acute leukemia in which the blasts lack sufficient evidence to classify as myeloid or lymphoid or they have morphologic and/or immunophenotypic characteristics of both myeloid and lymphoid cells. (WHO, 2001)",ENSG00000185811
CREBBP,1,SPLEEN,"","","","","",EFO_0000502,0.277184891013526,"ganglioneuroblastoma: A neuroblastic tumor characterized by the presence of neuroblastic cells, ganglion cells, and a stroma with Schwannian differentiation constituting more than fifty-percent of the tumor volume. There are two histologic subtypes identified: ganglioneuroblastoma, intermixed and ganglioneuroblastoma, nodular.",ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_0006463,0.277184891013526,"ovarian teratoma: A non-seminomatous germ cell tumor arising from the ovary. It is characterized by the presence of various tissues which correspond to the different germinal layers (endoderm, mesoderm, and ectoderm). According to the level of differentiation of the tissues which comprise the tumor, ovarian teratomas are classified as mature or immature. Mature teratomas are composed of well differentiated, adult-type tissues. Immature teratomas are composed of immature, fetal type-tissues. Mature ovarian teratomas without a fetal-type component have an excellent outcome. The prognosis of immature ovarian teratomas is related to the grade and stage of the tumor.",ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_1000071,0.277184891013526,"Adenoid Cystic Breast Carcinoma: An adenoid cystic carcinoma primarily involving the breast. Three morphologic patterns are seen: cribriform, trabecular, and solid. The prognosis is excellent.",ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_1000075,0.277184891013526,Adrenal Gland Neuroblastoma: A neuroblastoma arising from the adrenal gland.,ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_1000211,0.277184891013526,Cutaneous Follicular Lymphoma: A follicular lymphoma involving the skin. A cutaneous follicular lymphoma may be metastatic to the skin from the lymph nodes or other anatomic sites or primary (cutaneous follicle center lymphoma). --2003,ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_1000534,0.277184891013526,Small Intestinal Diffuse Large B-Cell Lymphoma: A diffuse large B-cell lymphoma that arises from the small intestine.,ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",EFO_1000573,0.277184891013526,Testicular Teratoma: NA,ENSG00000005339
CREBBP,1,SPLEEN,"","","","","",MONDO_0017596,0.277184891013526,diffuse large B-cell lymphoma of the central nervous system: A diffuse large B-cell lymphoma arising from the central nervous system.,ENSG00000005339
SF3B1,1,SPLEEN,"","","","","",EFO_1000075,0.277184891013526,Adrenal Gland Neuroblastoma: A neuroblastoma arising from the adrenal gland.,ENSG00000115524
SF3B1,1,SPLEEN,"","","","","",EFO_1000368,0.277184891013526,Medullomyoblastoma with Myogenic Differentiation: A rare malignant embryonal neoplasm arising from the cerebellum. It is characterized by the morphologic features of a medulloblastoma and the presence of a striated muscle component. Its clinical behavior is similar to medulloblastoma.,ENSG00000115524
SF3B1,1,SPLEEN,"","","","","",MONDO_0021047,0.277184891013526,"breast phyllodes tumor: A benign, malignant, or borderline circumscribed biphasic neoplasm that arises from the breast. It usually affects middle-aged women. It is characterized by the presence of a double layer of epithelial cells that are arranged in clefts, surrounded by a spindle cell mesenchymal (stromal) component.",ENSG00000115524
TNFRSF14,1,SPLEEN,"","","","","",EFO_1000547,0.277184891013526,Splenic Diffuse Large B-Cell Lymphoma: A diffuse large B-cell lymphoma occurring in the spleen.,ENSG00000157873
KMT2A,1,SPLEEN,"","","","","",EFO_0006463,0.277184891013526,"ovarian teratoma: A non-seminomatous germ cell tumor arising from the ovary. It is characterized by the presence of various tissues which correspond to the different germinal layers (endoderm, mesoderm, and ectoderm). According to the level of differentiation of the tissues which comprise the tumor, ovarian teratomas are classified as mature or immature. Mature teratomas are composed of well differentiated, adult-type tissues. Immature teratomas are composed of immature, fetal type-tissues. Mature ovarian teratomas without a fetal-type component have an excellent outcome. The prognosis of immature ovarian teratomas is related to the grade and stage of the tumor.",ENSG00000118058
KMT2A,1,SPLEEN,"","","","","",EFO_1000300,0.277184891013526,"Ileal Neuroendocrine Tumor G1: A well differentiated, low grade neuroendocrine tumor (carcinoid tumor) that arises from the ileum. The mitotic count is less than 2 per 10 HPF and/or the Ki67 index is equal to or less than 2 percent.",ENSG00000118058
KMT2A,1,SPLEEN,"","","","","",EFO_1000572,0.277184891013526,Testicular Sertoli Cell Tumor: A sex cord-stromal tumor that arises from the testis and is characterized by the presence of neoplastic cells with features of Sertoli cells. It usually presents as a slow growing testicular mass. The vast majority of cases follow a benign clinical course.,ENSG00000118058
KMT2A,1,SPLEEN,"","","","","",MONDO_0004255,0.277184891013526,Wolffian adnexal tumor: A benign or malignant epithelial neoplasm of probable Wolffian origin. It predominantly arises from the broad ligament and presents as a unilateral adnexal mass.,ENSG00000118058
JAK3,1,SPLEEN,"","","","","",EFO_0006463,0.277184891013526,"ovarian teratoma: A non-seminomatous germ cell tumor arising from the ovary. It is characterized by the presence of various tissues which correspond to the different germinal layers (endoderm, mesoderm, and ectoderm). According to the level of differentiation of the tissues which comprise the tumor, ovarian teratomas are classified as mature or immature. Mature teratomas are composed of well differentiated, adult-type tissues. Immature teratomas are composed of immature, fetal type-tissues. Mature ovarian teratomas without a fetal-type component have an excellent outcome. The prognosis of immature ovarian teratomas is related to the grade and stage of the tumor.",ENSG00000105639
KMT2C,1,SPLEEN,"","","","","",EFO_0000502,0.277184891013526,"ganglioneuroblastoma: A neuroblastic tumor characterized by the presence of neuroblastic cells, ganglion cells, and a stroma with Schwannian differentiation constituting more than fifty-percent of the tumor volume. There are two histologic subtypes identified: ganglioneuroblastoma, intermixed and ganglioneuroblastoma, nodular.",ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",EFO_1000071,0.277184891013526,"Adenoid Cystic Breast Carcinoma: An adenoid cystic carcinoma primarily involving the breast. Three morphologic patterns are seen: cribriform, trabecular, and solid. The prognosis is excellent.",ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",EFO_1000075,0.277184891013526,Adrenal Gland Neuroblastoma: A neuroblastoma arising from the adrenal gland.,ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",EFO_1000521,0.277184891013526,Sarcomatoid Mesothelioma: A diffuse malignant mesothelioma arising from the pleura and less often the peritoneum. It is characterized by the presence of spindle cells. Anaplastic morphologic features and multinucleated malignant cells may also be seen.,ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",EFO_1000597,0.277184891013526,"Tonsillar Squamous Cell Carcinoma: A squamous cell carcinoma that arises from the mucosal lining of the tonsil and tends to metastasize early to the lymph nodes. It predominantly affects middle aged and elderly patients who have a history of alcohol and tobacco use. Patients may present with tonsillar swelling, sore throat, pain radiating to the ipsilateral ear, or a neck mass.",ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",MONDO_0002629,0.277184891013526,"bone osteosarcoma: A usually aggressive malignant bone-forming mesenchymal neoplasm arising from the bone. It may arise de novo or from a pre-existing lesion of the bone. Pain and a palpable mass are the most frequent clinical sign and symptom. It may spread to other anatomic sites, particularly the lungs.",ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",MONDO_0002836,0.277184891013526,urethra transitional cell carcinoma: A transitional cell carcinoma that arises from the male or female urethra.,ENSG00000055609
KMT2C,1,SPLEEN,"","","","","",MONDO_0016712,0.277184891013526,"classic medulloblastoma: Classic medulloblastoma is a histological variant of medulloblastoma, an embryonic malignancy, having a midline location, occurring most often in children and manifesting with variable symptoms such as headaches, nausea, vomiting and ataxia.",ENSG00000055609
