RAT_SYMBOL	NAME	RAT_GENE_RGD_ID	RAT_NCBI_GENE_ID	RAT_ENSEMBL_ID	RAT_UNIPROT_ID	RAT_OLD_SYMBOL	HUMAN_ORTHOLOG_SYMBOL	HUMAN_ORTHOLOG_RGD	HUMAN_ORTHOLOG_NCBI_GENE_ID	HUMAN_ORTHOLOG_ENSEMBL_ID	HUMAN_ORTHOLOG_SOURCE
Spag11bl	sperm associated antigen 11b-like	2324475	100362580	ENSRNOG00000031111	D3ZML6;F7F947	LOC100362580;Spag11;Spag11c	SPAG11A	1604666	653423	ENSG00000178287.18	HGNC
Spag11bl	sperm associated antigen 11b-like	2324475	100362580	ENSRNOG00000031111	D3ZML6;F7F947	LOC100362580;Spag11;Spag11c	SPAG11A	1604666	653423	ENSG00000285507.2	HGNC
Slc6a8	solute carrier family 6 member 8	619711	50690	ENSRNOG00000057620	B4F7D9;P28570	CHOT1;CHT1;CRT;CT1	SLC6A8	1342978	6535	ENSG00000130821.17	HGNC
Sftpa1	surfactant protein A1	3665	24773	ENSRNOG00000011438	P08427	LOC100364823;LOC102557073;MGC105453;PSAP;PSP-A;SP-A;Sftp1;Sftpa;Sftpl	SFTPA1	736369	653509	ENSG00000122852.15	RGD
Tmem236	transmembrane protein 236	1590637	680523	ENSRNOG00000037982	D4A3Y5	Fam23a;LOC680523	TMEM236	1349731	653567	ENSG00000148483.9	HGNC
Phldb3	pleckstrin homology-like domain, family B, member 3	1561121	308431	ENSRNOG00000055259	A0A0G2KB72	LOC308431;RGD1561121	PHLDB3	1345533	653583	ENSG00000176531.11	HGNC
Slc6a9	solute carrier family 6 member 9	621243	116509	ENSRNOG00000019484	P28572	GLYT-1;GLYT-1b;Glyt1	SLC6A9	732096	6536	ENSG00000196517.13	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000028975	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000045644	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000045646	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000049198	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000050478	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000053081	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000060366	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
H3c13	H3 clustered histone 13	1586732	684762	ENSRNOG00000061185	D3ZJ08	LOC684762	H3C13	1604125	653604	ENSG00000183598.4	HGNC
Mzt2b	mitotic spindle organizing protein 2B	1308126	287929	ENSRNOG00000001834	D4AA02	Fam128b;LOC287929;RGD1308126	MZT2A	1603721	653784	ENSG00000173272.16	HGNC
Mzt2b	mitotic spindle organizing protein 2B	1308126	287929	ENSRNOG00000066842	D4AA02	Fam128b;LOC287929;RGD1308126	MZT2A	1603721	653784	ENSG00000173272.16	HGNC
Slc6a11	solute carrier family 6 member 11	628737	79213	ENSRNOG00000005697	P31647	GAT-3;Gabt4;Gat3	SLC6A11	732372	6538	ENSG00000132164.10	HGNC
Zg16	zymogen granule protein 16	620346	171449	ENSRNOG00000016857	Q8CJD3	Zg-16p;Zg16p	ZG16	732666	653808	ENSG00000174992.8	HGNC
Slc6a12	solute carrier family 6 member 12	620255	50676	ENSRNOG00000013547	A0A0G2JSN3;P48056	BGT1;Gat1;RNU28927;VGAT	SLC6A12	731509	6539	ENSG00000111181.13	HGNC
Bmp6	bone morphogenetic protein 6	2214	25644	ENSRNOG00000013717	Q04906	BMP-6;VGR;VGR-1	BMP6	1353193	654	ENSG00000153162.9	HGNC
Slc6a13	solute carrier family 6 member 13	620788	171163	ENSRNOG00000012876	A0A0G2K0Z3;P31646;R9PXV0	GAT-2	SLC6A13	733725	6540	ENSG00000010379.16	HGNC
Slc7a1	solute carrier family 7 member 1	3716	25648	ENSRNOG00000000924	A0A0G2K3I1;P30823;P70608;Q3V5G8	Atrc1;CAT1;Cat-1;ERR;EcoR	SLC7A1	736349	6541	ENSG00000139514.13	HGNC
Slc7a2	solute carrier family 7 member 2	68387	64554	ENSRNOG00000011016	B5D5N9	CAT-2;Cat2;Cat2a;Cat2b;RCAT2	SLC7A2	68562	6542	ENSG00000003989.18	HGNC
Slc8a2	solute carrier family 8 member A2	620194	140447	ENSRNOG00000001492	A0A0G2JZK7;F1M9A2;P48768	Ncx2	SLC8A2	731774	6543	ENSG00000118160.14	HGNC
Lrtm2	leucine-rich repeats and transmembrane domains 2	1587001	680883	ENSRNOG00000007508	D3ZPP7	LOC680883	LRTM2	1605448	654429	ENSG00000166159.11	HGNC
Lrtm2	leucine-rich repeats and transmembrane domains 2	1587001	680883	ENSRNOG00000007508	D3ZPP7	LOC680883	LRTM2	1605448	654429	ENSG00000285383.2	HGNC
Fer1l6	fer-1-like family member 6	1564703	314997	ENSRNOG00000025300	A0A0G2JUN6;F1LXL6	LOC314997;RGD1564703	FER1L6	1625099	654463	ENSG00000214814.7	HGNC
Slc7a4	solute carrier family 7, member 4	1305905	303787	ENSRNOG00000001874	B5DFJ0	LOC303787	SLC7A4	1314214	6545	ENSG00000099960.13	HGNC
Slc8a1	solute carrier family 8 member A1	3717	29715	ENSRNOG00000008479	M0R3V7;Q01728;Q6AZ76	LOC108351162;Ncx;Ncx1	SLC8A1	731021	6546	ENSG00000183023.18	HGNC
Slc8a3	solute carrier family 8 member A3	620197	140448	ENSRNOG00000029871	P70549	Ncx3	SLC8A3	732656	6547	ENSG00000100678.19	HGNC
Pcp4l1	Purkinje cell protein 4-like 1	1593809	685448	ENSRNOG00000003209	A0A0G2KBA5;B1WC83	LOC685448	PCP4L1	1602138	654790	ENSG00000248485.2	HGNC
Slc9a1	solute carrier family 9 member A1	3718	24782	ENSRNOG00000007982	P26431	NHE-1;Nhe1	SLC9A1	736585	6548	ENSG00000090020.11	HGNC
Slc9a2	solute carrier family 9 member A2	3719	24783	ENSRNOG00000015567	P48763	H7;NHE-2;Nhe2	SLC9A2	730959	6549	ENSG00000115616.3	HGNC
Bmp7	bone morphogenetic protein 7	620743	85272	ENSRNOG00000053384	G3V6W8	BMP-7	BMP7	1344234	655	ENSG00000101144.13	HGNC
Slc9a3	solute carrier family 9 member A3	3720	24784	ENSRNOG00000015159	G3V7Y7;P26433	NHE-3;Nhe3	SLC9A3	730978	6550	ENSG00000066230.12	HGNC
Slc9a3	solute carrier family 9 member A3	3720	24784	ENSRNOG00000015159	G3V7Y7;P26433	NHE-3;Nhe3	SLC9A3	730978	6550	ENSG00000281861.1	HGNC
Slc9a5	solute carrier family 9 member A5	620473	192215	ENSRNOG00000028844	G3V9Y4;Q9Z0X2	NHE-5;Nhe5	SLC9A5	732088	6553	ENSG00000135740.17	HGNC
Slc10a1	solute carrier family 10 member 1	3681	24777	ENSRNOG00000005794	P26435	Ntcp;Ntcp1;SBACT	SLC10A1	737174	6554	ENSG00000100652.5	HGNC
Slc10a2	solute carrier family 10 member 2	3682	29500	ENSRNOG00000037753	A0A0G2K460;Q62633;R9PY01	ASBT;IBAT;ISBT	SLC10A2	736402	6555	ENSG00000125255.7	HGNC
Slc11a1	solute carrier family 11 member 1	1601463	316519	ENSRNOG00000014956	A0A0G2JZT3;A0A0G2KA24;F1LSN8;P70553	Bcg;Itg;Lsh;MGC124692;Nramp1	SLC11A1	736532	6556	ENSG00000018280.17	HGNC
Slc12a1	solute carrier family 12 member 1	3685	25065	ENSRNOG00000005367	A0A0B6VM63;A0A0G2K4K4;A8JYG7;G3V6U1;G8HI65;G8HI66;P55016;Q5PQV1	BSC1;MGC93479;Nkcc2	SLC12A1	731943	6557	ENSG00000074803.21	HGNC
Slc12a2	solute carrier family 12 member 2	620809	83629	ENSRNOG00000015971	E9PTX9;Q9QX10	Bsc2;Nkcc1	SLC12A2	732816	6558	ENSG00000064651.14	HGNC
Slc12a3	solute carrier family 12 member 3	3686	54300	ENSRNOG00000057072	G3V8G0;P55018	LOC102553442;NCC;TSC	SLC12A3	733325	6559	ENSG00000070915.10	HGNC
Slc12a4	solute carrier family 12 member 4	3687	29501	ENSRNOG00000019651	Q63632	Kcc1;rKCC1	SLC12A4	736767	6560	ENSG00000124067.17	HGNC
Slc13a1	solute carrier family 13 member 1	61919	58980	ENSRNOG00000008121	Q07782	naSi-1	SLC13A1	1346909	6561	ENSG00000081800.9	HGNC
Slc14a1	solute carrier family 14 member 1 (Kidd blood group)	3688	54301	ENSRNOG00000016753	M0R8C6;P97689	HUT11;UT-B;UT3;UTB1;UrT2	SLC14A1	1354455	6563	ENSG00000141469.18	HGNC
Slc15a1	solute carrier family 15 member 1	621736	117261	ENSRNOG00000011598	F1LMZ1;P51574	Pept1	SLC15A1	730868	6564	ENSG00000088386.17	HGNC
Slc15a2	solute carrier family 15 member 2	61972	60577	ENSRNOG00000002305	A0A0H2UHA7;Q5U401;Q63424	MGC91625	SLC15A2	731699	6565	ENSG00000163406.11	HGNC
Slc16a1	solute carrier family 16 member 1	3690	25027	ENSRNOG00000019996	P53987	MCT 1;MCT1;RATMCT1;RNMCT1	SLC16A1	737474	6566	ENSG00000155380.13	HGNC
Slc16a1	solute carrier family 16 member 1	3690	25027	ENSRNOG00000019996	P53987	MCT 1;MCT1;RATMCT1;RNMCT1	SLC16A1	737474	6566	ENSG00000281917.4	HGNC
Slc16a2	solute carrier family 16 member 2	628608	259248	ENSRNOG00000002832	G3V9C2;Q8K1P8	MCT 8	SLC16A2	737451	6567	ENSG00000147100.11	HGNC
Slc17a1	solute carrier family 17 member 1	620099	171080	NA	Q62795;Q6AZ46	Napi-1	SLC17A1	1350724	6568	ENSG00000124568.12	HGNC
Slc34a1	solute carrier family 34 member 1	3708	25548	ENSRNOG00000015262	Q06496	NAPI2A;NaPi-2;Npt2;Slc17a2	SLC34A1	733686	6569	ENSG00000131183.11	HGNC
Bmpr1a	bone morphogenetic protein receptor type 1A	70989	81507	ENSRNOG00000052469	Q78EA7	ALK-3;BMPR-1A	BMPR1A	734372	657	ENSG00000107779.14	HGNC
Slc18a1	solute carrier family 18 member A1	3693	25693	ENSRNOG00000011992	F1LSA7;Q01818	CGAT;LOC684870;VAT1;VMAT-1;VMAT1	SLC18A1	737319	6570	ENSG00000036565.15	HGNC
Slc18a2	solute carrier family 18 member A2	3694	25549	ENSRNOG00000008890	A0A0G2JSJ6;Q01827	MNAT;VAT2;VMAT-2;VMAT2	SLC18A2	734009	6571	ENSG00000165646.14	HGNC
Slc18a3	solute carrier family 18 member A3	62072	60422	ENSRNOG00000062141	A0A1B0GWU4;Q62666	VACht;rVAT	SLC18A3	732691	6572	ENSG00000187714.7	HGNC
Slc19a1	solute carrier family 19 member 1	3695	29723	ENSRNOG00000001232	Q5UD31;Q5UD32;Q62866;Q9QUM8	MGC93506;MTX-1;MTX1;RFC-1;RFC1	SLC19A1	737399	6573	ENSG00000173638.19	HGNC
Slc20a1	solute carrier family 20 member 1	621079	81826	ENSRNOG00000018567	Q9JJP0	PiT-1;RPHO-1	SLC20A1	1349725	6574	ENSG00000144136.11	HGNC
Slc20a2	solute carrier family 20 member 2	3699	29502	ENSRNOG00000019490	Q63488;Q7TP93	Ab1-188;Glvr2;Pit-2;RAM-1;Ram1	SLC20A2	733735	6575	ENSG00000168575.10	HGNC
Slc25a1	solute carrier family 25 member 1	3703	29743	ENSRNOG00000038001	P32089	Cic;Ctp;MGC93247;Slc20a3	SLC25A1	1343333	6576	ENSG00000100075.10	HGNC
Slco2a1	solute carrier organic anion transporter family, member 2a1	3051	24546	ENSRNOG00000009005	A0A0G2JV79;G3V753;Q00910	Matr1;PGT;Slc21a2	SLCO2A1	736966	6578	ENSG00000174640.15	HGNC
Bmpr1b	bone morphogenetic protein receptor type 1B	1595863	310914	ENSRNOG00000016289	M0R3J4;Q569A5	Bmpr1b_mapped;CFK-43a;LOC684964	BMPR1B	1354405	658	ENSG00000138696.11	HGNC
Slc22a1	solute carrier family 22 member 1	3224	24904	ENSRNOG00000016337	Q63089	MGC93570;Oct1;Orct1;Roct1	SLC22A1	732626	6580	ENSG00000175003.15	HGNC
Slc22a3	solute carrier family 22 member 3	3701	29504	ENSRNOG00000022946	O88446	NA	SLC22A3	1351828	6581	ENSG00000146477.6	HGNC
Slc22a2	solute carrier family 22 member 2	61936	29503	ENSRNOG00000016625	A0A0G2JSP9;F1LPJ0;Q9R0W2	OCT2;OCT2r;rOCT2	SLC22A2	1342518	6582	ENSG00000112499.13	HGNC
Slc22a4	solute carrier family 22 member 4	621149	64037	NA	Q9R141	Octn1	SLC22A4	733281	6583	ENSG00000197208.6	HGNC
Slc22a5	solute carrier family 22 member 5	3702	29726	ENSRNOG00000008432	A0A0G2JVF2;B2GUV4;O70594;Q3I408	CT1;OCTN2;UST2r	SLC22A5	733710	6584	ENSG00000197375.14	HGNC
Slit1	slit guidance ligand 1	69307	65047	ENSRNOG00000026065	F1LS74;F1M450;O88279	MEGF4;slit-1	SLIT1	733848	6585	ENSG00000187122.17	HGNC
Slit3	slit guidance ligand 3	69311	83467	ENSRNOG00000007377	F1LQL9;O88280	Megf5;slit-3	SLIT3	733245	6586	ENSG00000184347.15	HGNC
Sln	sarcolipin	1305224	367086	ENSRNOG00000009047	Q6SLE7	LOC367086	SLN	1313124	6588	ENSG00000170290.4	HGNC
Bmpr2	bone morphogenetic protein receptor type 2	71082	140590	ENSRNOG00000022196	F1LQC5	Bmpr-II	BMPR2	735373	659	ENSG00000204217.16	HGNC
Slpi	secretory leukocyte peptidase inhibitor	621768	84386	ENSRNOG00000046699	A0A096MJ68;Q9WUQ4	NA	SLPI	1350976	6590	ENSG00000124107.5	RGD
Snai2	snail family transcriptional repressor 2	3722	25554	ENSRNOG00000047699	O08954	Slug	SNAI2	735659	6591	ENSG00000019549.13	HGNC
Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	1561046	317575	ENSRNOG00000003762	D3ZIE5	LOC317575;RGD1561046	SMARCA1	1350342	6594	ENSG00000102038.16	HGNC
Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	1302988	361745	ENSRNOG00000011931	A0A0G2JUS4;E9PTG1;Q6DUH4	NA	SMARCA2	1348339	6595	ENSG00000080503.24	HGNC
Hltf	helicase-like transcription factor	1309031	295568	ENSRNOG00000000082	A0A0G2JVH5;D3ZMQ9	LOC295568;Smarca3;Snf2l3	HLTF	1319146	6596	ENSG00000071794.16	HGNC
Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	621728	171379	ENSRNOG00000009271	B5DFE9;G3V790;Q8K1P7	brg-1	SMARCA4	1348890	6597	ENSG00000127616.20	HGNC
Stk33	serine/threonine kinase 33	1590972	690861	ENSRNOG00000014590	D4A165	LOC690861	STK33	1315072	65975	ENSG00000130413.16	HGNC
Plekha3	pleckstrin homology domain containing A3	1305244	295674	ENSRNOG00000011830	E9PSY1;Q5XIC5	LOC295674	PLEKHA3	1313158	65977	ENSG00000116095.11	HGNC
Phactr4	phosphatase and actin regulator 4	1592823	682920	ENSRNOG00000046922	M0R7T1	LOC682920	PHACTR4	1351091	65979	ENSG00000204138.13	HGNC
Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	1308761	361825	ENSRNOG00000028302	Q4KLI0	LOC103694876;LOC361825;MGC116367	SMARCB1	1318721	6598	ENSG00000099956.20	HGNC
Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	1308761	361825	ENSRNOG00000028302	Q4KLI0	LOC103694876;LOC361825;MGC116367	SMARCB1	1318721	6598	ENSG00000275837.3	HGNC
Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	1308761	361825	ENSRNOG00000061740	Q4KLI0	LOC103694876;LOC361825;MGC116367	SMARCB1	1318721	6598	ENSG00000099956.20	HGNC
Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	1308761	361825	ENSRNOG00000061740	Q4KLI0	LOC103694876;LOC361825;MGC116367	SMARCB1	1318721	6598	ENSG00000275837.3	HGNC
Brd9	bromodomain containing 9	1307359	308067	ENSRNOG00000015676	D4ACF5	LOC308067	BRD9	1316511	65980	ENSG00000028310.18	HGNC
Caprin2	caprin family member 2	1593683	686779	ENSRNOG00000047319	A0A0S1LIA8;M0R577;M0R6B1;M0R7N7	Adir;LOC686779;Rng140	CAPRIN2	1604605	65981	ENSG00000110888.18	HGNC
Zscan18	zinc finger and SCAN domain containing 18	1560671	499083	ENSRNOG00000026861	D3ZCL4	LOC499083;RGD1560671	ZSCAN18	1343704	65982	ENSG00000121413.13	HGNC
Gramd2b	GRAM domain containing 2B	1311016	307288	ENSRNOG00000015225	A0A0G2K8Q2;Q5FVG8	Gramd3;LOC307288;MGC109479;RGD1311016	GRAMD2B	1604604	65983	ENSG00000155324.10	HGNC
Aacs	acetoacetyl-CoA synthetase	708522	65984	ENSRNOG00000000967	Q9JMI1	LOC65984	AACS	732340	65985	ENSG00000081760.17	HGNC
Zbtb10	zinc finger and BTB domain containing 10	708377	80338	ENSRNOG00000061862	A0A0G2JY41;A0A0G2K3H8;Q9WTY8	Rinzf;ania-11	ZBTB10	1348951	65986	ENSG00000205189.12	HGNC
Kctd14	potassium channel tetramerization domain containing 14	1306430	308836	ENSRNOG00000012494	F1M0C4	LOC308836	KCTD14	1315042	65987	ENSG00000151364.17	HGNC
Dlk2	delta like non-canonical Notch ligand 2	1309143	316232	ENSRNOG00000018949	B5DFJ5;D3ZUK3	DLK-2;Egfl9;LOC316232	DLK2	1319320	65989	ENSG00000171462.15	HGNC
Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	1304850	301020	ENSRNOG00000020804	A0A0G2K9D6;D3ZJU5	LOC301020	SMARCC1	1312524	6599	ENSG00000173473.11	HGNC
Antkmt	adenine nucleotide translocase lysine methyltransferase	1306126	287150	ENSRNOG00000019684	D4A1T7	Fam173a;LOC287150;MGC125270;RGD1306126	ANTKMT	1343313	65990	ENSG00000103254.10	HGNC
Fundc2	FUN14 domain containing 2	1560916	361288	ENSRNOG00000024066	D3ZAQ0	LOC361288;RGD1560916	FUNDC2	1351400	65991	ENSG00000165775.18	RGD
Ddrgk1	DDRGK domain containing 1	1309979	296162	ENSRNOG00000021232	D3ZAS9	LOC296162;RGD1309979	DDRGK1	1320614	65992	ENSG00000198171.13	HGNC
Mrps34	mitochondrial ribosomal protein S34	1305623	287126	ENSRNOG00000015479	D4ABM5	LOC287126	MRPS34	1313761	65993	ENSG00000074071.15	HGNC
Rasl11b	RAS-like family 11 member B	1303099	305302	ENSRNOG00000002097	Q6IMA7	NA	RASL11B	1353496	65997	ENSG00000128045.7	HGNC
Zfta	zinc finger translocation associated	1560108	499309	ENSRNOG00000032042	F1LWF3	LOC499309;RGD1560108	C11orf95	2910589	65998	ENSG00000188070.9	HGNC
Lrrc61	leucine rich repeat containing 61	1561800	500111	ENSRNOG00000008234	D3ZA60	LOC500111;RGD1561800	LRRC61	1602102	65999	ENSG00000127399.15	HGNC
Bmx	BMX non-receptor tyrosine kinase	1565643	367786	ENSRNOG00000003705	F1LVI0	LOC367786;RGD1565643	BMX	1605440	660	ENSG00000102010.15	HGNC
Tmem108	transmembrane protein 108	1311530	300967	ENSRNOG00000010911	F1M8M1	LOC300967;RGD1311530	TMEM108	1604309	66000	ENSG00000144868.14	HGNC
Cyp4f1	cytochrome P450, family 4, subfamily f, polypeptide 1	70926	56266	ENSRNOG00000004786	P33274;Q66HK8;Q9ESF5	Cyp4f14;Cyp4f2;MGC93476	CYP4F12	1351749	66002	ENSG00000186204.15	HGNC
Lynx1	Ly6/neurotoxin 1	1312017	300018	ENSRNOG00000006086	D4A6F2	LOC300018	LYNX1	1604308	66004	ENSG00000180155.20	RGD
Chid1	chitinase domain containing 1	1308955	293628	ENSRNOG00000019351	A0A0G2JSR1;A0JPQ9;Q7TP14	Cc1-9;LOC100911881;LOC293628;MGC156830;RGD1308955	CHID1	1604307	66005	ENSG00000177830.18	HGNC
Chid1	chitinase domain containing 1	1308955	293628	ENSRNOG00000050181	A0A0G2JSR1;A0JPQ9;Q7TP14	Cc1-9;LOC100911881;LOC293628;MGC156830;RGD1308955	CHID1	1604307	66005	ENSG00000177830.18	HGNC
Chid1	chitinase domain containing 1	1308955	293628	ENSRNOG00000063613	A0A0G2JSR1;A0JPQ9;Q7TP14	Cc1-9;LOC100911881;LOC293628;MGC156830;RGD1308955	CHID1	1604307	66005	ENSG00000177830.18	HGNC
Trak2	trafficking kinesin protein 2	620915	171086	ENSRNOG00000010881	A0A0G2K434;Q8R2H7	Als2cr3;GRIF-1;MGC93214	TRAK2	1352646	66008	ENSG00000115993.13	HGNC
Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	1597704	685179	ENSRNOG00000031135	D4A510	LOC685179	SMARCC2	1315563	6601	ENSG00000139613.12	HGNC
Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	1305406	363002	ENSRNOG00000061572	D3ZBS9	LOC363002	SMARCD1	1313419	6602	ENSG00000066117.15	HGNC
Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	69289	83833	ENSRNOG00000010557	O54772	BAF60b	SMARCD2	734113	6603	ENSG00000108604.17	HGNC
Mtmr9	myotubularin related protein 9	628840	282584	ENSRNOG00000011560	Q5XIN4	MGC94471	MTMR9	735915	66036	ENSG00000104643.10	HGNC
Mtmr9	myotubularin related protein 9	628840	282584	ENSRNOG00000011560	Q5XIN4	MGC94471	MTMR9	735915	66036	ENSG00000285032.2	HGNC
Boll	boule homolog, RNA binding protein	1559527	501143	ENSRNOG00000015798	A0A0G2K6M1;D4ACT7	LOC108348134;LOC501143;RGD1559527	BOLL	1352689	66037	ENSG00000152430.18	RGD
Boll	boule homolog, RNA binding protein	1559527	501143	ENSRNOG00000054379	A0A0G2K6M1;D4ACT7	LOC108348134;LOC501143;RGD1559527	BOLL	1352689	66037	ENSG00000152430.18	RGD
Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	1311869	296732	ENSRNOG00000010077	Q5U3Y2	LOC296732	SMARCD3	1323550	6604	ENSG00000082014.17	HGNC
Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	1304726	303518	ENSRNOG00000010676	A0A0G2K9C1;E9PU44;Q56A18	BAF57;LOC303518;RGD1304726	SMARCE1	1313743	6605	ENSG00000073584.20	HGNC
Smn1	survival of motor neuron 1, telomeric	620755	64301	ENSRNOG00000018067	O35876;Q6P684	Smn	SMN1	736439	6606	ENSG00000172062.17	HGNC
Smn1	survival of motor neuron 1, telomeric	620755	64301	ENSRNOG00000018067	O35876;Q6P684	Smn	SMN1	736439	6606	ENSG00000275349.4	HGNC
Smo	smoothened, frizzled class receptor	3726	25273	ENSRNOG00000008332	A0A0G2JYI3;G3V736;P97698	Smoh	SMO	733306	6608	ENSG00000128602.11	HGNC
Smpd1	sphingomyelin phosphodiesterase 1	1549719	308909	ENSRNOG00000017977	Q5XIA6	MGC94748	SMPD1	1349414	6609	ENSG00000166311.10	HGNC
Polr3d	RNA polymerase III subunit D	1311816	306012	ENSRNOG00000010028	Q4FZS9	LOC306012;MGC116334	POLR3D	1323468	661	ENSG00000168495.13	HGNC
Smpd2	sphingomyelin phosphodiesterase 2	619753	83537	ENSRNOG00000000306	Q9ET64	lyso-PAF-PLC	SMPD2	732430	6610	ENSG00000135587.9	HGNC
Sms	spermine synthase	1564826	363469	ENSRNOG00000007688	Q3MIE9	MGC124869	SMS	1345734	6611	ENSG00000102172.16	HGNC
Sumo3	small ubiquitin-like modifier 3	1561022	499417	ENSRNOG00000038489	Q5XIF4	LOC499417;SUMO-3	SUMO3	1346388	6612	ENSG00000184900.16	HGNC
Sumo2	small ubiquitin-like modifier 2	621761	690244	ENSRNOG00000003670	F1M2K3;P61959	LOC690244;MGC72702;MGC93211;SUMO-2;Smt3A;Smt3h2	SUMO2	1346569	6613	ENSG00000188612.12	HGNC
Siglec1	sialic acid binding Ig like lectin 1	1311953	311426	ENSRNOG00000021243	A0A0G2K320;D3ZVM6	Sn	SIGLEC1	1323674	6614	ENSG00000088827.13	HGNC
Snai1	snail family transcriptional repressor 1	620758	116490	ENSRNOG00000009594	A0A0G2JZU3;Q6AY35	Sna	SNAI1	1347076	6615	ENSG00000124216.4	HGNC
Snap25	synaptosome associated protein 25	3728	25012	ENSRNOG00000006037	A0A0G2K3F2;D4A5W9;F8WG75;P60881;Q2XTA5	MGC105414;SNAP-25;SNAP-25B;SNAP-25a;SUP	SNAP25	734151	6616	ENSG00000132639.14	HGNC
Snapc1	small nuclear RNA activating complex, polypeptide 1	1304671	314228	ENSRNOG00000009296	B1WC17;F7ES94	LOC314228	SNAPC1	1312249	6617	ENSG00000023608.5	HGNC
Snapc2	small nuclear RNA activating complex, polypeptide 2	1304589	304204	ENSRNOG00000001056	Q68FX5	LOC304204	SNAPC2	1312116	6618	ENSG00000104976.12	HGNC
Snapc3	small nuclear RNA activating complex, polypeptide 3	1305172	362537	ENSRNOG00000010825	Q5BK68	LOC103692397;LOC362537;MGC108839	SNAPC3	1313043	6619	ENSG00000164975.16	HGNC
Bnip1	BCL2 interacting protein 1	620799	140932	ENSRNOG00000020753	Q8VHI8	Bnip1l1	BNIP1	732440	662	ENSG00000113734.18	HGNC
Sncb	synuclein, beta	70992	113893	ENSRNOG00000018039	A0A0G2JSQ1;Q63754	PNP 14	SNCB	733869	6620	ENSG00000074317.11	HGNC
Snapc4	small nuclear RNA activating complex, polypeptide 4	1309048	362088	ENSRNOG00000018845	D4A3C9;F1LYZ6	LOC362088	SNAPC4	1319171	6621	ENSG00000165684.6	HGNC
Snca	synuclein alpha	3729	29219	ENSRNOG00000008656	P37377;Q3LVE5	MGC105443	SNCA	733186	6622	ENSG00000145335.17	HGNC
Sncg	synuclein, gamma	70996	64347	ENSRNOG00000058006	A0A0G2K0T6;F1LQ96;Q63544	NA	SNCG	1345963	6623	ENSG00000173267.14	HGNC
Fscn1	fascin actin-bundling protein 1	1583309	683788	ENSRNOG00000056585	A0A0G2KAM4;P85845	MGC188481	FSCN1	1344433	6624	ENSG00000075618.18	RGD
Snrnp70	small nuclear ribonucleoprotein U1 subunit 70	1307120	361574	ENSRNOG00000020763	B2RZ74;D3Z8H0	LOC361574;Snrp70	SNRNP70	1316126	6625	ENSG00000104852.15	HGNC
Snrpa	small nuclear ribonucleoprotein polypeptide A	1307416	292729	ENSRNOG00000001501	Q5U214	LOC292729;MGC105915	SNRPA	1316600	6626	ENSG00000077312.9	HGNC
Snrpa1	small nuclear ribonucleoprotein polypeptide A'	2320494	100361269	ENSRNOG00000011932	D3ZLF6;D3ZZR5	LOC100361269;LOC292997	SNRPA1	1321959	6627	ENSG00000131876.18	HGNC
Snrpb	small nuclear ribonucleoprotein polypeptides B and B1	621301	171365	ENSRNOG00000006961	B0BN51;P17136;Q5XII7	SM11;sm-B;smB;snRNP-B	SNRPB	733493	6628	ENSG00000125835.20	HGNC
